source,target,approximate,no map,combination,scenario,choice list,descriptions
V4585,Z9641,1,0,0,1,0,Presence of insulin pump (external) (internal)
V4586,Z9884,1,0,0,1,0,Bariatric surgery status
V4587,Z9885,1,0,0,1,0,Transplanted organ removal status
V4588,Z9282,1,0,0,1,0,Status post administration of tPA (rtPA) in a different facility within the last 24 hours prior to admission to current facility
V4589,Z974,1,0,0,1,0,Presence of external hearing-aid
V4589,Z98890,1,0,0,1,0,Other specified postprocedural states
V4589,Z98891,1,0,0,1,0,History of uterine scar from previous surgery
V460,Z990,1,0,0,1,0,Dependence on aspirator
V4611,Z9911,1,0,0,1,0,Dependence on respirator [ventilator] status
V4612,Z9912,1,0,0,1,0,Encounter for respirator [ventilator] dependence during power failure
V4613,Z9911,1,0,0,1,0,Dependence on respirator [ventilator] status
V4614,J95850,1,0,0,1,0,Mechanical complication of respirator
V462,Z9981,1,0,0,1,0,Dependence on supplemental oxygen
V463,Z993,1,0,0,1,0,Dependence on wheelchair
V468,Z9989,1,0,0,1,0,Dependence on other enabling machines and devices
V469,Z9989,1,0,0,1,0,Dependence on other enabling machines and devices
V470,Z87898,1,0,0,1,0,Personal history of other specified conditions
V471,R6889,1,0,0,1,0,Other general symptoms and signs
V472,R6889,1,0,0,1,0,Other general symptoms and signs
V473,R6889,1,0,0,1,0,Other general symptoms and signs
V474,R6889,1,0,0,1,0,Other general symptoms and signs
V475,R6889,1,0,0,1,0,Other general symptoms and signs
V479,R6889,1,0,0,1,0,Other general symptoms and signs
V480,R6889,1,0,0,1,0,Other general symptoms and signs
V481,R6889,1,0,0,1,0,Other general symptoms and signs
V482,R6889,1,0,0,1,0,Other general symptoms and signs
V483,R6889,1,0,0,1,0,Other general symptoms and signs
V484,R6889,1,0,0,1,0,Other general symptoms and signs
V485,R6889,1,0,0,1,0,Other general symptoms and signs
V486,R6889,1,0,0,1,0,Other general symptoms and signs
V487,R6889,1,0,0,1,0,Other general symptoms and signs
V488,R6889,1,0,0,1,0,Other general symptoms and signs
V489,R6889,1,0,0,1,0,Other general symptoms and signs
V490,R6889,1,0,0,1,0,Other general symptoms and signs
V491,R6889,1,0,0,1,0,Other general symptoms and signs
V492,R6889,1,0,0,1,0,Other general symptoms and signs
V493,R6889,1,0,0,1,0,Other general symptoms and signs
V494,R6889,1,0,0,1,0,Other general symptoms and signs
V495,R6889,1,0,0,1,0,Other general symptoms and signs
V4960,Z89209,1,0,0,1,0,"Acquired absence of unspecified upper limb, unspecified level"
V4961,Z89019,1,0,0,1,0,Acquired absence of unspecified thumb
V4962,Z89029,1,0,0,1,0,Acquired absence of unspecified finger(s)
V4963,Z89119,1,0,0,1,0,Acquired absence of unspecified hand
V4964,Z89129,1,0,0,1,0,Acquired absence of unspecified wrist
V4965,Z89219,1,0,0,1,0,Acquired absence of unspecified upper limb below elbow
V4966,Z89229,1,0,0,1,0,Acquired absence of unspecified upper limb above elbow
V4967,Z89239,1,0,0,1,0,Acquired absence of unspecified shoulder
V4970,Z899,1,0,0,1,0,"Acquired absence of limb, unspecified"
V4971,Z89419,1,0,0,1,0,Acquired absence of unspecified great toe
V4972,Z89429,1,0,0,1,0,"Acquired absence of other toe(s), unspecified side"
V4973,Z89439,1,0,0,1,0,Acquired absence of unspecified foot
V4974,Z89449,1,0,0,1,0,Acquired absence of unspecified ankle
V4975,Z89519,1,0,0,1,0,Acquired absence of unspecified leg below knee
V4976,Z89619,1,0,0,1,0,Acquired absence of unspecified leg above knee
V4977,Z89629,1,0,0,1,0,Acquired absence of unspecified hip joint
V4981,Z780,1,0,0,1,0,Asymptomatic menopausal state
V4982,Z98810,1,0,0,1,0,Dental sealant status
V4983,Z7682,1,0,0,1,0,Awaiting organ transplant status
V4984,Z7401,1,0,0,1,0,Bed confinement status
V4985,Z7382,1,0,0,1,0,Dual sensory impairment
V4986,Z66,1,0,0,1,0,Do not resuscitate
V4987,Z781,1,0,0,1,0,Physical restraint status
V4989,Z789,1,0,0,1,0,Other specified health status
V499,Z87898,1,0,0,1,0,Personal history of other specified conditions
V500,Z411,1,0,0,1,0,Encounter for cosmetic surgery
V501,Z411,1,0,0,1,0,Encounter for cosmetic surgery
V502,Z412,1,0,0,1,0,Encounter for routine and ritual male circumcision
V503,Z413,1,0,0,1,0,Encounter for ear piercing
V5041,Z4001,1,0,0,1,0,Encounter for prophylactic removal of breast
V5042,Z4002,1,0,0,1,0,Encounter for prophylactic removal of ovary(s)
V5049,Z4000,1,0,0,1,0,Encounter for prophylactic removal of unspecified organ
V5049,Z4003,1,0,0,1,0,Encounter for prophylactic removal of fallopian tube(s )
V5049,Z4009,1,0,0,1,0,Encounter for prophylactic removal of other organ
V508,Z418,1,0,0,1,0,Encounter for other procedures for purposes other than remedying health state
V509,Z419,1,0,0,1,0,"Encounter for procedure for purposes other than remedying health state, unspecified"
V510,Z421,1,0,0,1,0,Encounter for breast reconstruction following mastectomy
V518,Z428,1,0,0,1,0,Encounter for other plastic and reconstructive surgery following medical procedure or healed injury
V520,Z44009,1,0,0,1,0,"Encounter for fitting and adjustment of unspecified artificial arm, unspecified arm"
V521,Z44109,1,0,0,1,0,"Encounter for fitting and adjustment of unspecified artificial leg, unspecified leg"
V522,Z4420,1,0,0,1,0,"Encounter for fitting and adjustment of artificial eye, unspecified"
V523,Z463,1,0,0,1,0,Encounter for fitting and adjustment of dental prosthetic device
V524,Z4430,1,0,0,1,0,"Encounter for fitting and adjustment of external breast prosthesis, unspecified breast"
V528,Z448,1,0,0,1,0,Encounter for fitting and adjustment of other external prosthetic devices
V529,Z449,1,0,0,1,0,Encounter for fitting and adjustment of unspecified external prosthetic device
V5301,Z4541,1,0,0,1,0,Encounter for adjustment and management of cerebrospinal fluid drainage device
V5302,Z4542,1,0,0,1,0,Encounter for adjustment and management of neuropacemaker (brain) (peripheral nerve) (spinal cord)
V5309,Z4531,1,0,0,1,0,Encounter for adjustment and management of implanted visual substitution device
V5309,Z45328,1,0,0,1,0,Encounter for adjustment and management of other implanted hearing device
V5309,Z4549,1,0,0,1,0,Encounter for adjustment and management of other implanted nervous system device
V5309,Z462,1,0,0,1,0,Encounter for fitting and adjustment of other devices related to nervous system and special senses
V531,Z460,1,0,0,1,0,Encounter for fitting and adjustment of spectacles and contact lenses
V532,Z461,1,0,0,1,0,Encounter for fitting and adjustment of hearing aid
V5331,Z45010,1,0,0,1,0,Encounter for checking and testing of cardiac pacemaker pulse generator [battery]
V5331,Z45018,1,0,0,1,0,Encounter for adjustment and management of other part of cardiac pacemaker
V5332,Z4502,1,0,0,1,0,Encounter for adjustment and management of automatic implantable cardiac defibrillator
V5339,Z4509,1,0,0,1,0,Encounter for adjustment and management of other cardiac device
V534,Z464,1,0,0,1,0,Encounter for fitting and adjustment of orthodontic device
V5350,Z4659,1,0,0,1,0,Encounter for fitting and adjustment of other gastrointestinal appliance and device
V5351,Z4651,1,0,0,1,0,Encounter for fitting and adjustment of gastric lap band
V5359,Z4659,1,0,0,1,0,Encounter for fitting and adjustment of other gastrointestinal appliance and device
V536,Z466,1,0,0,1,0,Encounter for fitting and adjustment of urinary device
V537,Z4689,1,0,0,1,0,Encounter for fitting and adjustment of other specified devices
V538,Z4689,1,0,0,1,0,Encounter for fitting and adjustment of other specified devices
V5390,Z469,1,0,0,1,0,Encounter for fitting and adjustment of unspecified device
V5391,Z4681,1,0,0,1,0,Encounter for fitting and adjustment of insulin pump
V5399,Z4689,1,0,0,1,0,Encounter for fitting and adjustment of other specified devices
V5401,Z472,1,0,0,1,0,Encounter for removal of internal fixation device
V5402,Z5189,1,0,0,1,0,Encounter for other specified aftercare
V5409,Z5189,1,0,0,1,0,Encounter for other specified aftercare
V5410,S5290XD,1,0,0,1,0,"Unspecified fracture of unspecified forearm, subsequent encounter for closed fracture with routine healing"
V5410,S5290XE,1,0,0,1,0,"Unspecified fracture of unspecified forearm, subsequent encounter for open fracture type I or II with routine healing"
V5411,S42101D,1,0,0,1,0,"Fracture of unspecified part of scapula, right shoulder, subsequent encounter for fracture with routine healing"
V5411,S42102D,1,0,0,1,0,"Fracture of unspecified part of scapula, left shoulder, subsequent encounter for fracture with routine healing"
V5411,S42109D,1,0,0,1,0,"Fracture of unspecified part of scapula, unspecified shoulder, subsequent encounter for fracture with routine healing"
V5411,S42111D,1,0,0,1,0,"Displaced fracture of body of scapula, right shoulder, subsequent encounter for fracture with routine healing"
V5411,S42112D,1,0,0,1,0,"Displaced fracture of body of scapula, left shoulder, subsequent encounter for fracture with routine healing"
V5411,S42113D,1,0,0,1,0,"Displaced fracture of body of scapula, unspecified shoulder, subsequent encounter for fracture with routine healing"
V5411,S42114D,1,0,0,1,0,"Nondisplaced fracture of body of scapula, right shoulder, subsequent encounter for fracture with routine healing"
V5411,S42115D,1,0,0,1,0,"Nondisplaced fracture of body of scapula, left shoulder, subsequent encounter for fracture with routine healing"
V5411,S42116D,1,0,0,1,0,"Nondisplaced fracture of body of scapula, unspecified shoulder, subsequent encounter for fracture with routine healing"
V5411,S42121D,1,0,0,1,0,"Displaced fracture of acromial process, right shoulder, subsequent encounter for fracture with routine healing"
V5411,S42122D,1,0,0,1,0,"Displaced fracture of acromial process, left shoulder, subsequent encounter for fracture with routine healing"
V5411,S42123D,1,0,0,1,0,"Displaced fracture of acromial process, unspecified shoulder, subsequent encounter for fracture with routine healing"
V5411,S42124D,1,0,0,1,0,"Nondisplaced fracture of acromial process, right shoulder, subsequent encounter for fracture with routine healing"
V5411,S42125D,1,0,0,1,0,"Nondisplaced fracture of acromial process, left shoulder, subsequent encounter for fracture with routine healing"
V5411,S42126D,1,0,0,1,0,"Nondisplaced fracture of acromial process, unspecified shoulder, subsequent encounter for fracture with routine healing"
V5411,S42131D,1,0,0,1,0,"Displaced fracture of coracoid process, right shoulder, subsequent encounter for fracture with routine healing"
V5411,S42132D,1,0,0,1,0,"Displaced fracture of coracoid process, left shoulder, subsequent encounter for fracture with routine healing"
V5411,S42133D,1,0,0,1,0,"Displaced fracture of coracoid process, unspecified shoulder, subsequent encounter for fracture with routine healing"
V5411,S42134D,1,0,0,1,0,"Nondisplaced fracture of coracoid process, right shoulder, subsequent encounter for fracture with routine healing"
V5411,S42135D,1,0,0,1,0,"Nondisplaced fracture of coracoid process, left shoulder, subsequent encounter for fracture with routine healing"
V5411,S42136D,1,0,0,1,0,"Nondisplaced fracture of coracoid process, unspecified shoulder, subsequent encounter for fracture with routine healing"
V5411,S42141D,1,0,0,1,0,"Displaced fracture of glenoid cavity of scapula, right shoulder, subsequent encounter for fracture with routine healing"
V5411,S42142D,1,0,0,1,0,"Displaced fracture of glenoid cavity of scapula, left shoulder, subsequent encounter for fracture with routine healing"
V5411,S42143D,1,0,0,1,0,"Displaced fracture of glenoid cavity of scapula, unspecified shoulder, subsequent encounter for fracture with routine healing"
V5411,S42144D,1,0,0,1,0,"Nondisplaced fracture of glenoid cavity of scapula, right shoulder, subsequent encounter for fracture with routine healing"
V5411,S42145D,1,0,0,1,0,"Nondisplaced fracture of glenoid cavity of scapula, left shoulder, subsequent encounter for fracture with routine healing"
V5411,S42146D,1,0,0,1,0,"Nondisplaced fracture of glenoid cavity of scapula, unspecified shoulder, subsequent encounter for fracture with routine healing"
V5411,S42151D,1,0,0,1,0,"Displaced fracture of neck of scapula, right shoulder, subsequent encounter for fracture with routine healing"
V5411,S42152D,1,0,0,1,0,"Displaced fracture of neck of scapula, left shoulder, subsequent encounter for fracture with routine healing"
V5411,S42153D,1,0,0,1,0,"Displaced fracture of neck of scapula, unspecified shoulder, subsequent encounter for fracture with routine healing"
V5411,S42154D,1,0,0,1,0,"Nondisplaced fracture of neck of scapula, right shoulder, subsequent encounter for fracture with routine healing"
V5411,S42155D,1,0,0,1,0,"Nondisplaced fracture of neck of scapula, left shoulder, subsequent encounter for fracture with routine healing"
V5411,S42156D,1,0,0,1,0,"Nondisplaced fracture of neck of scapula, unspecified shoulder, subsequent encounter for fracture with routine healing"
V5411,S42191D,1,0,0,1,0,"Fracture of other part of scapula, right shoulder, subsequent encounter for fracture with routine healing"
V5411,S42192D,1,0,0,1,0,"Fracture of other part of scapula, left shoulder, subsequent encounter for fracture with routine healing"
V5411,S42199D,1,0,0,1,0,"Fracture of other part of scapula, unspecified shoulder, subsequent encounter for fracture with routine healing"
V5411,S42201D,1,0,0,1,0,"Unspecified fracture of upper end of right humerus, subsequent encounter for fracture with routine healing"
V5411,S42202D,1,0,0,1,0,"Unspecified fracture of upper end of left humerus, subsequent encounter for fracture with routine healing"
V5411,S42209D,1,0,0,1,0,"Unspecified fracture of upper end of unspecified humerus, subsequent encounter for fracture with routine healing"
V5411,S42211D,1,0,0,1,0,"Unspecified displaced fracture of surgical neck of right humerus, subsequent encounter for fracture with routine healing"
V5411,S42212D,1,0,0,1,0,"Unspecified displaced fracture of surgical neck of left humerus, subsequent encounter for fracture with routine healing"
V5411,S42213D,1,0,0,1,0,"Unspecified displaced fracture of surgical neck of unspecified humerus, subsequent encounter for fracture with routine healing"
V5411,S42214D,1,0,0,1,0,"Unspecified nondisplaced fracture of surgical neck of right humerus, subsequent encounter for fracture with routine healing"
V5411,S42215D,1,0,0,1,0,"Unspecified nondisplaced fracture of surgical neck of left humerus, subsequent encounter for fracture with routine healing"
V5411,S42216D,1,0,0,1,0,"Unspecified nondisplaced fracture of surgical neck of unspecified humerus, subsequent encounter for fracture with routine healing"
V5411,S42221D,1,0,0,1,0,"2-part displaced fracture of surgical neck of right humerus, subsequent encounter for fracture with routine healing"
V5411,S42222D,1,0,0,1,0,"2-part displaced fracture of surgical neck of left humerus, subsequent encounter for fracture with routine healing"
V5411,S42223D,1,0,0,1,0,"2-part displaced fracture of surgical neck of unspecified humerus, subsequent encounter for fracture with routine healing"
V5411,S42224D,1,0,0,1,0,"2-part nondisplaced fracture of surgical neck of right humerus, subsequent encounter for fracture with routine healing"
V5411,S42225D,1,0,0,1,0,"2-part nondisplaced fracture of surgical neck of left humerus, subsequent encounter for fracture with routine healing"
V5411,S42226D,1,0,0,1,0,"2-part nondisplaced fracture of surgical neck of unspecified humerus, subsequent encounter for fracture with routine healing"
V5411,S42231D,1,0,0,1,0,"3-part fracture of surgical neck of right humerus, subsequent encounter for fracture with routine healing"
V5411,S42232D,1,0,0,1,0,"3-part fracture of surgical neck of left humerus, subsequent encounter for fracture with routine healing"
V5411,S42239D,1,0,0,1,0,"3-part fracture of surgical neck of unspecified humerus, subsequent encounter for fracture with routine healing"
V5411,S42241D,1,0,0,1,0,"4-part fracture of surgical neck of right humerus, subsequent encounter for fracture with routine healing"
V5411,S42242D,1,0,0,1,0,"4-part fracture of surgical neck of left humerus, subsequent encounter for fracture with routine healing"
V5411,S42249D,1,0,0,1,0,"4-part fracture of surgical neck of unspecified humerus, subsequent encounter for fracture with routine healing"
V5411,S42251D,1,0,0,1,0,"Displaced fracture of greater tuberosity of right humerus, subsequent encounter for fracture with routine healing"
V5411,S42252D,1,0,0,1,0,"Displaced fracture of greater tuberosity of left humerus, subsequent encounter for fracture with routine healing"
V5411,S42253D,1,0,0,1,0,"Displaced fracture of greater tuberosity of unspecified humerus, subsequent encounter for fracture with routine healing"
